"zip","state","latitude","longitude","population"
"02885","RI",41.726184,-71.27049,11360
"02886","RI",41.705478,-71.45119,30315
"02888","RI",41.74805,-71.40982,20637
"02889","RI",41.706814,-71.3911,29455
"02891","RI",41.354881,-71.80387,21327
"02892","RI",41.50155,-71.58465,4341
"02893","RI",41.70375,-71.51857,29581
"02894","RI",41.444078,-71.69556,538
"02895","RI",42.001731,-71.50722,43224
"02896","RI",41.988166,-71.55188,10332
"02898","RI",41.51495,-71.68484,1818
"02903","RI",41.8208,-71.41306,9655
"02904","RI",41.859199,-71.43142,29483
"02905","RI",41.7883,-71.40431,25272
"02906","RI",41.83635,-71.39427,30469
"02907","RI",41.79855,-71.42449,27579
"02908","RI",41.839296,-71.43802,38129
"02909","RI",41.8191,-71.44775,41239
"02910","RI",41.776867,-71.43672,20881
"02911","RI",41.853699,-71.47354,14151
"02914","RI",41.8124,-71.36834,22555
"02915","RI",41.7695,-71.35564,17980
"02916","RI",41.84325,-71.35391,8121
"02917","RI",41.894499,-71.51646,13390
"02919","RI",41.825132,-71.49468,28248
"02920","RI",41.7715,-71.46485,37672
"02921","RI",41.76435,-71.50972,10596
"03031","NH",42.854886,-71.6082,10776
"03032","NH",43.000345,-71.35141,4682
"03033","NH",42.742587,-71.66605,4181
"03034","NH",43.048372,-71.3078,3911
"03036","NH",42.967823,-71.23453,3792
"03037","NH",43.141746,-71.2488,3678
"03038","NH",42.886486,-71.30019,34137
"03042","NH",43.045076,-71.07095,5476
"03043","NH",42.976901,-71.81007,1811
"03044","NH",42.986119,-71.12524,3523
"03045","NH",43.037495,-71.57023,14953
"03047","NH",42.935709,-71.86645,1194
"03048","NH",42.747024,-71.77591,3343
"03049","NH",42.739909,-71.58044,7015
"03051","NH",42.759821,-71.42079,22928
"03052","NH",42.85059,-71.45379,7360
"03053","NH",42.880481,-71.38205,23120
"03054","NH",42.858053,-71.51216,25149
"03055","NH",42.831686,-71.66743,13634
"03057","NH",42.899434,-71.68057,2197
"03060","NH",42.748888,-71.46492,29388
"03062","NH",42.724822,-71.49238,26388
"03063","NH",42.770738,-71.51047,16175
"03064","NH",42.774171,-71.47306,14654
"03070","NH",42.978267,-71.69414,4060
"03071","NH",42.753726,-71.86706,4299
"03076","NH",42.734182,-71.32359,10914
"03077","NH",43.031491,-71.19598,9674
"03079","NH",42.792456,-71.21316,28112
"03082","NH",42.902259,-71.78452,1143
"03084","NH",42.81949,-71.85063,866
"03086","NH",42.830184,-71.78177,4262
"03087","NH",42.805194,-71.29878,10709
"03101","NH",42.989984,-71.46376,2793
"03102","NH",42.990684,-71.4868,30268
"03103","NH",42.967684,-71.44828,36875
"03104","NH",43.006033,-71.44716,32197
"03106","NH",43.058785,-71.44412,11721
"03109","NH",42.972584,-71.41349,9101
"03110","NH",42.942551,-71.51993,18274
"03215","NH",43.951304,-71.50336,258
"03216","NH",43.444702,-71.78401,2099
"03217","NH",43.705061,-71.62778,2805
"03218","NH",43.338347,-71.29305,1088
"03220","NH",43.459555,-71.47352,7135
"03221","NH",43.256053,-71.95405,1815
"03222","NH",43.615799,-71.75006,4971
"03223","NH",43.887682,-71.65161,3885
"03224","NH",43.346137,-71.54434,1977
"03225","NH",43.354005,-71.22819,3294
"03226","NH",43.721094,-71.49652,457
"03227","NH",43.802936,-71.45126,1037
"03229","NH",43.204192,-71.70711,5399
"03230","NH",43.506405,-71.87281,1268
"03233","NH",43.423484,-71.93648,263
"03234","NH",43.228594,-71.3611,6228
"03235","NH",43.444456,-71.66034,8479
"03237","NH",43.42975,-71.37517,1476
"03240","NH",43.568328,-71.96422,1035
"03241","NH",43.713794,-71.80642,828
"03242","NH",43.173469,-71.81722,4438
"03243","NH",43.521669,-71.73815,992
"03244","NH",43.119417,-71.92108,6783
"03246","NH",43.557153,-71.43842,23578
"03251","NH",44.051981,-71.6606,1273
"03253","NH",43.644559,-71.50488,6532
"03254","NH",43.712184,-71.39299,4413
"03255","NH",43.32582,-72.02654,1784
"03256","NH",43.60768,-71.64372,1098
"03257","NH",43.418863,-72.00004,4369
"03259","NH",43.880005,-71.39475,170
"03260","NH",43.356838,-71.9255,474
"03261","NH",43.216633,-71.2079,3724
"03262","NH",44.0285,-71.68701,895
"03263","NH",43.30368,-71.3215,3948
"03264","NH",43.753837,-71.64503,9058
"03266","NH",43.806365,-71.87952,2105
"03268","NH",43.388571,-71.74199,1022
"03269","NH",43.523175,-71.5876,2606
"03273","NH",43.317257,-71.92709,230
"03275","NH",43.152469,-71.43654,11769
"03276","NH",43.446729,-71.5785,8025
"03278","NH",43.283838,-71.82537,3011
"03279","NH",43.938224,-71.88853,874
"03280","NH",43.173046,-72.09755,847
"03281","NH",43.080986,-71.72329,7808
"03282","NH",43.874357,-71.91765,706
"03284","NH",43.501755,-72.01296,357
"03287","NH",43.430018,-71.90457,947
"03290","NH",43.115874,-71.11081,3554
"03291","NH",43.179984,-71.1392,63
"03301","NH",43.213705,-71.53774,31701
"03303","NH",43.283796,-71.63832,14239
"03304","NH",43.144614,-71.53576,7138
"03307","NH",43.31773,-71.4534,4464
"03431","NH",42.946418,-72.28616,24745
"03440","NH",43.060424,-71.95068,2668
"03441","NH",42.791069,-72.4352,287
"03442","NH",43.005429,-71.91635,1396
"03443","NH",42.871815,-72.47163,604
"03444","NH",42.899874,-72.06334,1175
"03445","NH",43.009728,-72.19383,556
"03446","NH",42.870578,-72.29978,5797
"03447","NH",42.754744,-72.14838,2033
"03448","NH",43.055293,-72.26149,726
"03449","NH",42.975105,-71.98913,1743
"03450","NH",42.941175,-72.06043,567
"03451","NH",42.797633,-72.49518,4082
"03452","NH",42.827096,-72.03418,5476
"03455","NH",42.932177,-72.16219,2882
"03456","NH",43.125523,-72.21382,727
"03457","NH",43.025227,-72.14365,411
"03458","NH",42.884919,-71.95133,6820
"03461","NH",42.749835,-72.01034,5451
"03462","NH",42.913966,-72.41522,1729
"03464","NH",43.078658,-72.0959,782
"03465","NH",42.822155,-72.17618,2087
"03466","NH",42.899338,-72.51629,1209
"03467","NH",42.971069,-72.42512,1747
"03470","NH",42.775629,-72.33893,4912
"03561","NH",44.313606,-71.79751,5845
"03570","NH",44.463337,-71.19092,10601
"03574","NH",44.28177,-71.69225,2178
"03576","NH",44.893888,-71.44766,3840
"03579","NH",44.789296,-71.15394,382
"03580","NH",44.200124,-71.69959,1215
"03581","NH",44.386557,-71.16273,3278
"03582","NH",44.610605,-71.48147,2778
"03583","NH",44.376866,-71.46436,954
"03584","NH",44.483756,-71.54999,3584
"03585","NH",44.225864,-71.87371,2997
"03588","NH",44.608332,-71.24335,1664
"03590","NH",44.719769,-71.59395,1227
"03592","NH",45.085547,-71.30724,1168
"03595","NH",44.271516,-71.51746,647
"03598","NH",44.378771,-71.62248,2988
"03601","NH",43.242719,-72.30269,398
"03602","NH",43.142384,-72.32575,2125
"03603","NH",43.249468,-72.39026,5342
"03605","NH",43.231807,-72.17556,877
"03607","NH",43.195329,-72.26894,268
"03608","NH",43.075411,-72.41902,2978
"03609","NH",43.142254,-72.4483,806
"03741","NH",43.659172,-72.01333,3188
"03743","NH",43.374562,-72.34152,13831
"03745","NH",43.476337,-72.33337,1635
"03748","NH",43.614847,-72.12058,5873
"03750","NH",43.701003,-72.20056,792
"03751","NH",43.437503,-72.07185,391
"03752","NH",43.304058,-72.13525,750
"03753","NH",43.516383,-72.12954,1994
"03755","NH",43.719756,-72.2507,10062
"03765","NH",44.037125,-72.05658,344
"03766","NH",43.642945,-72.24403,8423
"03768","NH",43.823864,-72.13297,1928
"03770","NH",43.525462,-72.28072,294
"03771","NH",44.281722,-72.02789,755
"03773","NH",43.358339,-72.18321,7679
"03774","NH",44.08541,-71.9943,1314
"03777","NH",43.908925,-72.07831,825
"03779","NH",43.976427,-72.04409,699
"03780","NH",44.029684,-71.98612,511
"03781","NH",43.53357,-72.30353,1959
"03782","NH",43.381133,-72.09028,2724
"03784","NH",43.649781,-72.30594,3793
"03785","NH",44.133215,-71.96306,3455
"03801","NH",43.070188,-70.77684,21563
"03809","NH",43.478364,-71.22377,3623
"03810","NH",43.478917,-71.28776,492
"03811","NH",42.836245,-71.16246,6178
"03812","NH",44.081906,-71.29729,848
"03813","NH",44.041089,-71.0627,2738
"03814","NH",43.767878,-71.12926,3588
"03815","NH",43.256254,-71.10317,537
"03816","NH",43.685171,-71.28404,1566
"03817","NH",43.878112,-71.22069,598
"03818","NH",43.966958,-71.15892,3168
"03819","NH",42.927682,-71.12034,3912
"03820","NH",43.190984,-70.88787,28526
"03824","NH",43.128085,-70.96035,16809
"03825","NH",43.208136,-71.04356,7055
"03826","NH",42.890357,-71.12296,2065
"03827","NH",42.91574,-70.98459,2634
"03830","NH",43.640621,-70.98935,1206
"03832","NH",43.907045,-71.04716,333
"03833","NH",42.973783,-70.97665,19129
"03835","NH",43.395688,-71.06217,4996
"03836","NH",43.814201,-71.0803,1303
"03837","NH",43.435913,-71.32971,934
"03838","NH",44.116958,-71.20354,917
"03839","NH",43.267581,-70.98552,3444
"03840","NH",43.038279,-70.84714,3205
"03841","NH",42.880837,-71.18252,6280
"03842","NH",42.93569,-70.82514,14809
"03844","NH",42.923946,-70.88666,1896
"03845","NH",44.086488,-71.13865,980
"03846","NH",44.166268,-71.18089,819
"03848","NH",42.923643,-71.06236,5862
"03849","NH",43.930805,-71.14311,1552
"03852","NH",43.500126,-70.96931,397
"03853","NH",43.642398,-71.28614,559
"03854","NH",43.068338,-70.72353,1009
"03855","NH",43.443682,-71.14628,2219
"03856","NH",43.03833,-70.95076,1551
"03857","NH",43.072738,-70.94336,8027
"03858","NH",42.871322,-71.04807,4289
"03860","NH",44.035684,-71.13084,3663
"03862","NH",42.97778,-70.83055,4259
"03864","NH",43.672636,-71.10266,2149
"03865","NH",42.837189,-71.09445,7747
"03867","NH",43.304163,-70.99816,23103
"03868","NH",43.340581,-70.96311,5132
"03869","NH",43.221234,-70.83207,2433
"03870","NH",43.000003,-70.76517,5182
"03872","NH",43.564008,-71.03405,2861
"03873","NH",42.929588,-71.18444,5206
"03874","NH",42.88439,-70.85466,8046
"03875","NH",43.868287,-71.18267,488
"03878","NH",43.253783,-70.87549,11510
"03882","NH",43.721239,-71.00006,157
"03883","NH",43.828696,-71.32104,239
"03884","NH",43.257919,-71.17701,1920
"03885","NH",43.015756,-70.90192,6355
"03886","NH",43.857079,-71.25988,1793
"03887","NH",43.448064,-71.02823,4267
"03894","NH",43.596233,-71.19552,6098
"03897","NH",43.908738,-71.34507,66
"03901","ME",43.29016,-70.84559,6337
"03902","ME",43.216251,-70.62856,2018
"03903","ME",43.135435,-70.79348,5954
"03904","ME",43.101538,-70.73611,7660
"03905","ME",43.08512,-70.69607,1883
"03906","ME",43.327517,-70.7646,4334
"03907","ME",43.247931,-70.59952,1226
"03908","ME",43.234782,-70.77876,6687
"03909","ME",43.159537,-70.65239,10836
"04001","ME",43.548123,-70.93189,2143
"04002","ME",43.490939,-70.6884,6251
"04003","ME",43.730791,-69.99448,412
"04005","ME",43.480704,-70.45871,21995
"04008","ME",44.023057,-69.88369,2627
"04009","ME",44.059192,-70.72552,4883
"04010","ME",43.938741,-70.90049,1229
"04011","ME",43.8992,-69.95894,21172
"04015","ME",43.952597,-70.51377,3517
"04017","ME",43.736628,-70.11522,340
"04019","ME",43.696875,-70.09448,100
"04020","ME",43.773606,-70.80878,1287
"04021","ME",43.798251,-70.26554,5648
"04022","ME",43.969,-70.78804,1030
"04024","ME",43.823849,-70.68482,503
"04027","ME",43.403349,-70.91719,5101
"04029","ME",43.887356,-70.67755,1502
"04030","ME",43.585861,-70.6793,1513
"04032","ME",43.843778,-70.10172,7850
"04037","ME",44.050856,-70.95648,3268
"04038","ME",43.697118,-70.46301,15976
"04039","ME",43.879576,-70.3533,6407
"04040","ME",44.103892,-70.65327,2315
"04041","ME",43.871738,-70.83391,1418
"04042","ME",43.611238,-70.63265,4087
"04043","ME",43.38551,-70.54707,10494
"04046","ME",43.399494,-70.4769,7291
"04047","ME",43.755002,-70.8983,1575
"04048","ME",43.682791,-70.77178,2247
"04049","ME",43.733814,-70.70263,3342
"04050","ME",43.692683,-70.15475,201
"04051","ME",44.172276,-70.87231,1367
"04055","ME",43.959974,-70.60312,3226
"04061","ME",43.643195,-70.73033,2836
"04062","ME",43.810673,-70.41697,14904
"04064","ME",43.514864,-70.3856,8806
"04066","ME",43.763403,-69.97038,652
"04068","ME",43.833831,-70.93094,1443
"04069","ME",43.912616,-70.17893,1430
"04071","ME",43.917206,-70.47233,4712
"04072","ME",43.527322,-70.45171,19143
"04073","ME",43.426792,-70.75245,15971
"04074","ME",43.583224,-70.35268,16896
"04076","ME",43.553076,-70.84515,2335
"04079","ME",43.797398,-69.95217,4175
"04083","ME",43.467037,-70.80275,4769
"04084","ME",43.761599,-70.56433,7619
"04085","ME",43.770432,-70.63812,1666
"04086","ME",43.94674,-69.96163,9100
"04087","ME",43.56066,-70.75497,1841
"04088","ME",44.190761,-70.70757,1435
"04090","ME",43.320211,-70.61178,9382
"04091","ME",43.824885,-70.75038,718
"04092","ME",43.682148,-70.35823,16142
"04093","ME",43.660386,-70.57492,4235
"04095","ME",43.642631,-70.91218,1328
"04096","ME",43.801773,-70.17932,8505
"04097","ME",43.842797,-70.22985,3031
"04101","ME",43.660525,-70.25862,17519
"04102","ME",43.658632,-70.2911,16745
"04103","ME",43.685882,-70.2903,28973
"04105","ME",43.736732,-70.26027,10310
"04106","ME",43.631549,-70.27272,23398
"04107","ME",43.604739,-70.22617,9068
"04108","ME",43.665177,-70.19475,920
"04110","ME",43.760369,-70.19681,1204
"04210","ME",44.089173,-70.24143,23208
"04216","ME",44.661894,-70.79952,711
"04217","ME",44.372129,-70.8175,3148
"04219","ME",44.386951,-70.63082,1505
"04220","ME",44.295264,-70.3671,1998
"04221","ME",44.423658,-70.31378,1674
"04222","ME",43.972505,-70.12291,3381
"04224","ME",44.555583,-70.41383,3084
"04226","ME",44.614134,-70.69882,138
"04228","ME",44.400997,-70.13383,741
"04231","ME",44.261562,-70.87044,271
"04236","ME",44.194404,-70.14181,4099
"04237","ME",44.49281,-70.7356,177
"04238","ME",44.197418,-70.36975,1053
"04239","ME",44.516475,-70.21933,4863
"04240","ME",44.094773,-70.19141,35690
"04250","ME",44.027509,-70.1097,4048
"04252","ME",44.009827,-70.05631,5029
"04253","ME",44.408579,-70.22452,2120
"04254","ME",44.470961,-70.17486,2486
"04255","ME",44.35976,-70.67231,782
"04256","ME",44.10472,-70.39197,3138
"04257","ME",44.556984,-70.53351,2855
"04258","ME",44.154921,-70.33319,2248
"04259","ME",44.231811,-69.99897,2999
"04260","ME",43.957375,-70.29488,4808
"04261","ME",44.570532,-70.87599,435
"04263","ME",44.283844,-70.11254,1978
"04265","ME",44.281993,-70.04027,805
"04268","ME",44.223589,-70.58366,4611
"04270","ME",44.114612,-70.50506,5520
"04274","ME",44.049157,-70.39077,4861
"04275","ME",44.727073,-70.6478,505
"04276","ME",44.53599,-70.56609,6749
"04280","ME",44.119007,-70.07568,5808
"04281","ME",44.235141,-70.50508,4793
"04282","ME",44.266842,-70.24563,4958
"04284","ME",44.349542,-70.05698,1093
"04285","ME",44.697077,-70.43275,408
"04287","ME",44.048154,-69.96847,2712
"04289","ME",44.325285,-70.52451,1749
"04290","ME",44.494624,-70.43726,1334
"04292","ME",44.38382,-70.43533,903
"04294","ME",44.602261,-70.22906,4424
"04330","ME",44.344406,-69.76345,24507
"04342","ME",44.07685,-69.75012,1634
"04344","ME",44.26043,-69.80122,2734
"04345","ME",44.211491,-69.80866,11716
"04346","ME",44.234914,-69.75722,2097
"04347","ME",44.286802,-69.79788,2467
"04348","ME",44.212785,-69.4971,2886
"04349","ME",44.42977,-70.06456,917
"04350","ME",44.174052,-69.93363,3110
"04351","ME",44.306955,-69.87518,2407
"04352","ME",44.46599,-69.96073,1529
"04353","ME",44.209878,-69.60427,2303
"04354","ME",44.384901,-69.4136,1221
"04355","ME",44.376802,-69.96353,2482
"04357","ME",44.117232,-69.82947,3298
"04358","ME",44.428911,-69.52679,3867
"04360","ME",44.548458,-69.985,519
"04363","ME",44.300247,-69.5744,2200
"04364","ME",44.31842,-69.95997,6232
"04401","ME",44.81777,-68.78952,40524
"04406","ME",45.221933,-69.49039,668
"04408","ME",44.87332,-68.23311,159
"04410","ME",45.088295,-68.90997,1166
"04411","ME",44.911733,-68.621,1242
"04412","ME",44.78696,-68.7547,8951
"04413","ME",45.53866,-67.75295,187
"04414","ME",45.369216,-69.03431,1481
"04416","ME",44.609813,-68.78303,4622
"04417","ME",45.264114,-68.42087,319
"04418","ME",45.110336,-68.62103,1421
"04419","ME",44.7896,-69.00587,3488
"04421","ME",44.405928,-68.79341,1343
"04422","ME",45.060941,-69.03527,1393
"04423","ME",45.01895,-68.48987,302
"04424","ME",45.679453,-67.86208,843
"04426","ME",45.195052,-69.18861,5257
"04427","ME",44.979986,-69.00746,2511
"04428","ME",44.798289,-68.5694,2783
"04429","ME",44.700606,-68.59682,4271
"04430","ME",45.631824,-68.58178,1858
"04431","ME",44.56801,-68.68116,142
"04434","ME",44.802184,-69.14212,1012
"04435","ME",44.961913,-69.12214,993
"04438","ME",44.61165,-68.91965,1106
"04441","ME",45.517693,-69.5223,1364
"04442","ME",45.479835,-69.62773,556
"04443","ME",45.245781,-69.37191,2544
"04444","ME",44.735745,-68.92518,7721
"04448","ME",45.241091,-68.67025,1471
"04449","ME",44.999621,-68.88431,1368
"04450","ME",44.921758,-68.93125,1171
"04451","ME",45.548818,-68.20841,198
"04453","ME",45.184949,-68.78881,931
"04455","ME",45.333971,-68.29313,900
"04456","ME",44.876282,-68.98712,2161
"04457","ME",45.368934,-68.48354,7219
"04459","ME",45.518535,-68.33623,835
"04460","ME",45.638612,-68.52012,1738
"04461","ME",44.956776,-68.62199,2952
"04462","ME",45.646916,-68.74801,5351
"04463","ME",45.241618,-68.95101,2776
"04464","ME",45.303916,-69.51368,668
"04468","ME",44.951551,-68.67889,9823
"04471","ME",45.909516,-67.85856,559
"04472","ME",44.560479,-68.69084,3343
"04473","ME",44.889249,-68.68177,9112
"04474","ME",44.721393,-68.78905,3560
"04475","ME",45.191812,-68.58953,430
"04476","ME",44.444707,-68.73576,838
"04478","ME",45.704599,-69.80879,301
"04479","ME",45.129817,-69.32571,1269
"04487","ME",45.386188,-68.08163,944
"04488","ME",44.891869,-69.1108,981
"04490","ME",45.426462,-67.76009,253
"04493","ME",45.247401,-68.51819,730
"04495","ME",45.484389,-68.37662,317
"04496","ME",44.657697,-68.8957,3602
"04497","ME",45.733543,-68.05875,395
"04530","ME",43.900651,-69.83405,11607
"04535","ME",44.084989,-69.62535,665
"04537","ME",43.907812,-69.64608,2203
"04538","ME",43.85424,-69.63217,2523
"04539","ME",43.965125,-69.50529,1000
"04541","ME",43.885681,-69.4795,21
"04543","ME",44.036533,-69.48841,2060
"04544","ME",43.832642,-69.58903,568
"04547","ME",43.983665,-69.33885,1204
"04548","ME",43.810548,-69.74325,998
"04551","ME",43.999618,-69.43738,784
"04553","ME",44.048714,-69.54335,1768
"04554","ME",43.863028,-69.51314,662
"04555","ME",44.096194,-69.47857,1607
"04556","ME",43.973476,-69.63516,1062
"04558","ME",43.893848,-69.52041,464
"04562","ME",43.793136,-69.81778,2110
"04563","ME",43.993356,-69.26819,1322
"04564","ME",43.937468,-69.45721,500
"04568","ME",43.863902,-69.55874,477
"04572","ME",44.10637,-69.37177,4916
"04573","ME",43.949672,-69.55133,418
"04574","ME",44.274007,-69.38896,1325
"04576","ME",43.823008,-69.66661,677
"04578","ME",43.974367,-69.68366,4339
"04579","ME",43.949901,-69.78298,2762
"04605","ME",44.614885,-68.43626,11051
"04606","ME",44.556073,-67.70122,1209
"04607","ME",44.49569,-68.09467,1886
"04609","ME",44.402596,-68.26204,4763
"04611","ME",44.507801,-67.6025,604
"04612","ME",44.247391,-68.37104,275
"04613","ME",44.378868,-68.02915,434
"04614","ME",44.413056,-68.58156,2082
"04615","ME",44.354477,-68.54781,207
"04616","ME",44.275325,-68.55956,853
"04617","ME",44.363587,-68.74399,828
"04619","ME",45.166045,-67.24243,3460
"04622","ME",44.686731,-67.99166,1215
"04623","ME",44.695493,-67.7395,1086
"04624","ME",44.428044,-67.98828,293
"04625","ME",44.248715,-68.25991,53
"04626","ME",44.673285,-67.23946,606
"04627","ME",44.221142,-68.66894,1193
"04628","ME",44.894562,-67.2324,718
"04629","ME",44.414095,-68.51313,62
"04630","ME",44.753992,-67.3786,1717
"04631","ME",44.913741,-67.00391,1640
"04634","ME",44.617844,-68.23546,1769
"04635","ME",44.124476,-68.34995,28
"04640","ME",44.524526,-68.28298,2104
"04642","ME",44.322421,-68.80933,70
"04643","ME",44.599134,-67.82533,887
"04645","ME",44.058801,-68.61685,81
"04646","ME",44.258201,-68.2277,75
"04648","ME",44.663206,-67.59538,557
"04649","ME",44.554662,-67.57808,1420
"04650","ME",44.286462,-68.71098,229
"04652","ME",44.818733,-67.04996,1971
"04653","ME",44.248615,-68.3521,548
"04654","ME",44.802637,-67.54727,3637
"04655","ME",44.632707,-67.39416,913
"04657","ME",44.971091,-67.38549,331
"04658","ME",44.512003,-67.87827,1279
"04660","ME",44.34629,-68.34317,1318
"04662","ME",44.291076,-68.28143,551
